102.756, 3.69392, 99.5957, 27.0284, 109.986, 36.5615, 100.04, 32.0355, 94.3997, 7.30183, 97.3185, 43.1553, 95.271, 4.00315, 104.344, 27.7201, 94.3429, 21.6725, 111.62, 34.9504, 109.245, 38.6846, 85.7799, 25.2232, 88.9673, 38.0928, 119.383, 43.4714, 15.4989, 91.2042, 7.34443, 95.3113, 40.3901, 80.6413, 31.2905, 103.742, 11.8577, 99.6187, 41.6014, 98.648, 19.0576, 104.079, 18.0822, 102.501, 35.7644, 97.0862, 17.4397, 109.573, 6.18763, 99.8466, 41.6335, 85.8943, 15.7628, 107.458, 30.9107, 117.97, 26.8772, 112.237, 22.6123, 112.096
102.764, 3.82767, 99.6104, 27.1616, 109.991, 36.6954, 100.022, 32.1682, 94.3931, 7.43565, 97.2999, 43.288, 95.2767, 4.13701, 104.346, 27.8541, 94.3524, 21.8062, 111.602, 35.0832, 109.251, 38.8185, 85.7831, 25.3571, 88.9887, 38.225, 119.361, 43.6036, 15.6313, 91.2246, 7.47803, 95.3215, 40.5237, 80.6519, 31.4242, 103.75, 11.9915, 99.6268, 41.7349, 98.6601, 19.1915, 104.084, 18.2154, 102.487, 35.8984, 97.0891, 17.5724, 109.555, 6.32147, 99.8528, 41.7675, 85.8941, 15.8965, 107.449, 31.0423, 117.944, 27.0092, 112.214, 22.7446, 112.075
102.772, 3.96143, 99.6252, 27.2948, 109.995, 36.8293, 100.003, 32.3009, 94.3866, 7.56948, 97.2812, 43.4206, 95.2825, 4.27087, 104.348, 27.988, 94.3619, 21.9398, 111.584, 35.216, 109.258, 38.9523, 85.7863, 25.4911, 89.0101, 38.3573, 119.339, 43.7357, 15.7637, 91.245, 7.61162, 95.3317, 40.6573, 80.6626, 31.5579, 103.758, 12.1252, 99.6349, 41.8683, 98.6722, 19.3254, 104.088, 18.3486, 102.472, 36.0323, 97.092, 17.7052, 109.538, 6.45531, 99.8591, 41.9015, 85.8939, 16.0301, 107.439, 31.1738, 117.919, 27.1412, 112.191, 22.8768, 112.053
102.78, 4.09519, 99.6399, 27.428, 110, 36.9632, 99.9848, 32.4336, 94.38, 7.70331, 97.2625, 43.5533, 95.2882, 4.40473, 104.35, 28.122, 94.3713, 22.0735, 111.566, 35.3488, 109.264, 39.0861, 85.7895, 25.625, 89.0315, 38.4896, 119.317, 43.8678, 15.8961, 91.2654, 7.74522, 95.3418, 40.7908, 80.6732, 31.6917, 103.767, 12.2589, 99.643, 42.0018, 98.6843, 19.4593, 104.092, 18.4818, 102.458, 36.1663, 97.095, 17.838, 109.52, 6.58915, 99.8654, 42.0355, 85.8937, 16.1638, 107.43, 31.3054, 117.893, 27.2732, 112.168, 23.009, 112.031
102.788, 4.22895, 99.6546, 27.5612, 110.004, 37.0971, 99.9664, 32.5663, 94.3735, 7.83714, 97.2438, 43.686, 95.2939, 4.53859, 104.352, 28.256, 94.3808, 22.2071, 111.548, 35.4816, 109.271, 39.22, 85.7927, 25.759, 89.0529, 38.6218, 119.294, 44, 16.0286, 91.2858, 7.87883, 95.352, 40.9244, 80.6838, 31.8254, 103.775, 12.3927, 99.6512, 42.1352, 98.6964, 19.5933, 104.096, 18.6151, 102.443, 36.3002, 97.0979, 17.9708, 109.502, 6.72299, 99.8716, 42.1695, 85.8935, 16.2974, 107.42, 31.4369, 117.868, 27.4051, 112.144, 23.1412, 112.009
102.795, 4.36272, 99.6693, 27.6943, 110.009, 37.2311, 99.948, 32.6991, 94.3669, 7.97097, 97.2251, 43.8187, 95.2997, 4.67247, 104.354, 28.39, 94.3903, 22.3408, 111.531, 35.6144, 109.278, 39.3538, 85.7958, 25.8929, 89.0743, 38.7541, 119.272, 44.1321, 16.161, 91.3062, 8.01244, 95.3621, 41.058, 80.6945, 31.9591, 103.783, 12.5264, 99.6593, 42.2686, 98.7085, 19.7272, 104.101, 18.7483, 102.429, 36.4342, 97.1009, 18.1036, 109.484, 6.85684, 99.8779, 42.3035, 85.8933, 16.4311, 107.411, 31.5685, 117.842, 27.5371, 112.121, 23.2735, 111.988
102.803, 4.4965, 99.6841, 27.8275, 110.013, 37.365, 99.9296, 32.8318, 94.3604, 8.10479, 97.2064, 43.9514, 95.3054, 4.80635, 104.356, 28.5239, 94.3997, 22.4744, 111.513, 35.7472, 109.284, 39.4877, 85.799, 26.0269, 89.0957, 38.8864, 119.25, 44.2643, 16.2934, 91.3266, 8.14605, 95.3723, 41.1916, 80.7051, 32.0928, 103.791, 12.6602, 99.6674, 42.4021, 98.7206, 19.8611, 104.105, 18.8815, 102.414, 36.5682, 97.1038, 18.2364, 109.466, 6.99068, 99.8842, 42.4375, 85.8931, 16.5648, 107.402, 31.7, 117.817, 27.6691, 112.098, 23.4057, 111.966
102.811, 4.63027, 99.6988, 27.9607, 110.018, 37.4989, 99.9111, 32.9645, 94.3538, 8.23862, 97.1877, 44.0841, 95.3111, 4.94022, 104.359, 28.6579, 94.4092, 22.6081, 111.495, 35.88, 109.291, 39.6215, 85.8022, 26.1608, 89.1171, 39.0186, 119.228, 44.3964, 16.4259, 91.347, 8.27966, 95.3824, 41.3252, 80.7157, 32.2266, 103.8, 12.794, 99.6755, 42.5355, 98.7327, 19.9951, 104.109, 19.0147, 102.4, 36.7021, 97.1068, 18.3692, 109.448, 7.12453, 99.8904, 42.5715, 85.8929, 16.6984, 107.392, 31.8316, 117.791, 27.8011, 112.075, 23.5379, 111.944
102.819, 4.76404, 99.7135, 28.0939, 110.022, 37.6328, 99.8927, 33.0973, 94.3473, 8.37244, 97.169, 44.2168, 95.3168, 5.07409, 104.361, 28.7919, 94.4187, 22.7418, 111.477, 36.0128, 109.297, 39.7553, 85.8054, 26.2948, 89.1385, 39.1509, 119.206, 44.5286, 16.5583, 91.3674, 8.41328, 95.3926, 41.4587, 80.7263, 32.3603, 103.808, 12.9277, 99.6836, 42.669, 98.7449, 20.129, 104.114, 19.1479, 102.385, 36.8361, 97.1097, 18.502, 109.43, 7.25838, 99.8967, 42.7055, 85.8927, 16.8321, 107.383, 31.9631, 117.766, 27.9331, 112.052, 23.6701, 111.923
102.827, 4.8978, 99.7282, 28.2271, 110.027, 37.7667, 99.8743, 33.23, 94.3407, 8.50627, 97.1503, 44.3495, 95.3225, 5.20797, 104.363, 28.9259, 94.4282, 22.8754, 111.459, 36.1457, 109.304, 39.8892, 85.8085, 26.4288, 89.1599, 39.2832, 119.183, 44.6607, 16.6907, 91.3877, 8.5469, 95.4028, 41.5923, 80.737, 32.4941, 103.816, 13.0615, 99.6917, 42.8025, 98.7569, 20.2629, 104.118, 19.2811, 102.371, 36.97, 97.1126, 18.6348, 109.412, 7.39223, 99.903, 42.8395, 85.8925, 16.9658, 107.373, 32.0947, 117.74, 28.0651, 112.029, 23.8024, 111.901
102.835, 5.03158, 99.743, 28.3603, 110.031, 37.9007, 99.8559, 33.3627, 94.3342, 8.64011, 97.1316, 44.4822, 95.3283, 5.34186, 104.365, 29.0598, 94.4376, 23.0091, 111.442, 36.2785, 109.31, 40.023, 85.8117, 26.5627, 89.1813, 39.4154, 119.161, 44.7929, 16.8232, 91.4081, 8.68052, 95.4129, 41.7259, 80.7476, 32.6278, 103.825, 13.1952, 99.6999, 42.9359, 98.769, 20.3968, 104.122, 19.4143, 102.356, 37.104, 97.1156, 18.7676, 109.394, 7.52608, 99.9092, 42.9735, 85.8923, 17.0994, 107.364, 32.2262, 117.715, 28.1971, 112.006, 23.9346, 111.879
